input_store_id,1,2,3,4,5,6,7,8,9,10
15785,3915,15434,15774,13154,6282,9426,4412,11912,8524,7589
15786,15616,10988,5787,3887,2516,6510,14683,6334,10929,9736
15789,13204,8938,15953,11422,7570,15183,14674,11719,15779,3982
15791,5968,18020,16877,15711,10736,12003,10863,6837,7043,13743
15793,670,15936,17835,3883,11012,9407,7858,902,8926,4162
15794,11271,6141,8209,8175,16347,16664,12034,13246,9716,9878
15795,6152,13292,4183,3158,14077,13582,377,3478,13984,4485
15796,16136,4257,8088,7064,17663,5306,219,7029,13084,13152
15797,9121,17727,10684,16239,17591,16561,11205,15915,8958,8564
15800,6228,9579,15035,11890,13224,11282,8949,11153,16665,11312
15802,5951,13369,17618,13796,15618,14758,13264,17961,17389,6371
15804,10768,6333,17637,17382,3887,8535,5061,16062,10584,15012
15805,7099,10393,11590,13401,15638,11707,10901,18093,7833,16697
15807,4014,8057,7265,10196,2306,1943,13131,209,524,2103
15808,821,9539,3565,13992,5327,14143,5013,18365,1507,5682
15809,15598,4607,5260,5312,2802,18011,2312,15629,13571,17433
15815,11215,10281,5104,7583,2045,2337,1301,2464,2433,18156
15816,10419,8605,8712,10999,8171,324,9992,4157,429,18293
15817,16165,13367,13538,12038,13623,15626,13251,15288,15412,13181
15820,16834,11657,13752,18508,15470,16356,13412,14091,15199,2850
15821,5159,16506,8843,8093,9333,11233,11601,10034,14189,14853
15823,13589,4834,13388,14895,17378,8596,13665,14412,8511,15018
15825,10530,16855,13216,9541,17762,10064,14475,17669,16659,14397
15826,17649,10911,10275,10837,4688,18470,18332,16732,9128,17969
15827,10089,8813,13321,11340,9331,4642,14242,9079,6630,1083
15828,16231,4483,4487,15685,1079,10675,725,15736,16885,13039
15830,13643,9865,15382,2970,110,2247,4002,10006,10451,3018
15831,4033,1407,353,4409,16245,11811,9061,13453,1529,10689
15834,4583,15121,16620,5702,3620,16234,9447,15783,2002,11163
15835,16344,6429,1421,7762,4846,16226,11806,16423,10119,11385
15836,11513,6255,12078,11518,14758,18029,13574,11883,15838,16855
15837,5085,12126,2880,11314,14278,16227,15216,5995,8098,16794
15838,17691,18429,17898,10034,14919,14758,8093,17714,17783,16506
15842,3184,15137,17990,16762,18426,6372,6065,16227,11516,14217
15843,9187,14,14929,10998,9116,6193,9834,7438,16151,7599
15844,8039,17374,10619,2332,15793,14509,18184,14081,11364,11795
15846,3276,9534,3726,5639,16876,3102,6787,10136,11233,2322
15848,17557,10119,18079,17760,14806,5657,13269,16000,16469,18154
15849,8833,16136,14683,16729,7879,2516,4815,17433,11862,16316
15852,5377,14973,11201,11121,492,14747,15436,8854,3122,4815
15853,14747,4740,9595,8728,1636,5238,4726,11403,4689,15436
15854,6800,5992,17831,16666,10571,11204,6313,1152,10961,13640
15855,15755,10922,6345,4375,12119,10619,1737,2076,983,11795
15857,3940,2896,16326,7321,14891,1430,5539,4002,5216,16479
15858,17894,14278,6081,15503,10588,8085,9250,8839,11444,15250
15859,16546,7898,10762,18134,15166,12002,14674,6845,4201,11875
15860,11547,11551,7562,11554,1953,16621,18282,9857,12115,4721
15861,11812,18054,6241,16019,16399,17616,18075,17610,17485,9260
15863,13205,11228,2434,327,14934,10544,9135,15343,13771,7399
15866,9841,17832,15365,15764,14408,18103,5461,10150,8119,6045
15867,14750,7998,18291,17635,18158,14264,18369,13861,8333,10189
15868,7973,7170,1552,16101,8566,7211,13245,4307,7064,16043
15869,14718,5584,15115,10606,11754,10980,10423,9064,1803,3830
15871,11279,2322,4985,2300,17661,15271,14853,6273,8843,14944
15872,14683,7762,18204,16170,11952,17637,2516,4815,5787,17909
15873,15360,17570,8418,5977,8979,10463,733,2255,14909,4485
15875,17785,16420,3544,13359,18293,9702,5308,17712,18217,8032
15876,7969,14764,5042,14274,9278,15595,18075,10396,17754,6321
15877,13194,8509,12108,1406,8896,12043,3631,15107,1033,14767
15878,3780,110,17963,18026,1774,17925,3018,9739,3042,1430
15879,5377,6598,13913,5596,2773,8854,8385,14975,13045,16169
15880,14613,10283,9655,18122,7518,2076,14215,2405,10149,10138
15881,6773,7562,191,322,17313,6580,511,4454,6514,16643
15882,18214,13607,10694,8603,3442,9330,14789,13931,10725,2472
15883,7009,5543,16904,11884,7778,17427,9839,13262,18259,4364
15884,18356,10579,13383,5659,9135,13469,14037,11092,6649,18084
15885,5539,16241,11024,5391,7151,13911,16748,16545,10943,8665
15887,11490,18352,8382,11354,14034,5389,1774,5649,3578,5461
15888,15123,7019,10142,8813,11892,498,6224,7401,3754,9199
15889,14411,1445,15893,18206,17679,2270,1510,6074,8843,11870
15890,6301,7862,7668,11806,1518,14935,7111,6123,5121,2235
15891,8185,9690,3387,5091,7481,9206,13880,3712,15557,11020
15892,3542,5698,5952,11802,13024,15956,9574,17688,13405,9148
15893,11865,14853,10513,17261,13320,13003,3602,686,8843,18012
15894,11357,5335,15849,8935,10583,11376,5386,7624,16316,1803
15895,12109,10943,6573,3915,8790,4257,16140,6282,16169,6998
15896,4600,5215,1894,464,6487,17724,4396,1525,8608,14501
15897,11331,16694,16131,7270,15463,11919,8611,17788,11203,9148
15899,16348,8043,10893,18082,8156,6599,6451,8531,9682,7466
15900,16340,14992,14056,9200,9444,18531,11233,11522,5301,6074
15901,5516,14212,10230,6045,9331,16462,3754,11463,11880,15198
15902,290,8679,1667,529,13993,1185,228,2445,11654,9572
15904,15962,17648,11062,13308,9641,16615,10816,18309,16133,16767
15905,5420,7841,3930,15703,2662,4616,14783,13843,888,16495
15906,6816,14432,9365,3025,15958,6705,5930,5992,7520,17595
15909,9651,3416,6669,14191,15169,11516,11074,11729,3528,8099
15910,8385,16279,4815,16136,2516,16060,7683,5330,4257,5306
15912,17389,10593,9643,574,16035,17619,8651,9765,16901,6231
15913,9738,14597,2136,13167,15331,5539,6452,7498,8524,4867
15914,7229,6131,10558,10697,11055,16648,11260,17729,11358,15430
15915,16239,16520,14315,16768,16561,7878,11205,16445,9121,14402
15916,10576,7064,2141,11157,10867,10002,4307,18332,9178,13948
15917,2838,10988,1462,10576,11394,8747,3418,14037,2695,7925
15918,11981,13368,10417,5219,18513,3887,18154,11250,18512,11806
15919,188,14036,7739,11978,2334,1286,2837,18026,14361,14783
15924,13154,16223,17559,9731,14944,8545,4286,16757,3749,16229
15927,13591,6607,13122,15985,10584,16430,18513,10615,11856,6240
15928,14004,10539,14708,3955,17371,9651,4695,8538,10861,11074
15929,12151,16580,14235,7160,9096,7428,18332,14879,16164,16538
15931,11974,8105,108,5881,11220,7001,5338,16065,8977,18331
15933,1842,5983,10797,1275,16406,10502,14709,3559,15631,13671
15935,10316,12013,18347,5637,13230,4811,3578,5112,15746,8711
15936,17835,5075,670,7858,18237,2136,5605,16724,9407,10006
15937,5842,1605,13478,9260,11812,10555,8090,18064,10554,17675
15938,191,8420,6875,16697,6232,15471,4611,15686,15285,14799
15939,3614,9112,5275,942,15775,16034,10000,5704,10846,3749
15940,4832,11392,16034,11005,5734,14536,9311,4271,7401,3618
15941,6169,8546,14027,3276,17433,13146,9988,2671,7232,5501
15942,14842,14178,14764,5041,14797,10739,10396,6131,9551,17754
15944,14842,2108,10287,10476,14178,9551,8958,17754,11318,14764
15945,1970,11795,5848,690,10223,13917,7175,11153,1991,9609
15946,3579,6110,15263,8794,10773,8001,5653,6614,16360,2357
15947,13380,7164,17911,10117,10474,11055,13455,15410,15430,8415
15948,18408,8545,6263,7275,10602,2300,1282,971,135,13131
15949,7463,9541,15695,17683,6254,14056,13748,4483,10675,12078
15950,13872,15871,17771,9250,2300,15545,15831,13885,2322,11279
15952,10988,8531,14720,17538,3418,16136,7638,6231,6184,11194
15953,11444,7570,9444,15595,8042,11422,10701,8796,3982,11155
15954,6429,10523,18335,16340,14720,10591,16315,7157,11707,10119
15956,11217,2518,11151,11080,9485,17769,10643,13139,14465,10596
15958,11331,5992,11009,5930,15046,7270,17786,16762,16694,10105
15959,11467,1280,2540,748,5887,3648,9858,13876,5038,9871
15961,3353,2212,10033,14020,15423,8836,329,7586,4602,10334
15962,5443,9537,13788,10277,18512,18384,7565,8462,14320,2235
15963,15325,5377,14636,7306,14921,17364,13948,16169,18332,16843
15964,18306,6613,7864,6838,17293,12064,8044,17478,1026,7828
15965,15044,218,4225,8740,17663,10513,10045,5892,15195,6302
15966,13356,3806,14415,10862,16569,14958,620,1698,5169,8851
15967,15276,6613,11740,10229,8427,4176,9854,300,5368,16326
15968,14076,15137,6669,4139,5930,9651,16051,13520,4859,14191
15969,13701,9539,3565,14503,6617,2452,10614,4709,10980,3414
15970,11186,18344,16437,16305,1649,6198,1026,8656,7833,10075
15971,17767,15797,6173,12133,16664,16391,17800,18259,14664,5239
15972,1617,8729,6315,6000,14177,698,16815,15783,8255,594
15973,7586,4208,16699,14020,10280,456,10033,3353,3712,1787
15974,8003,11717,90,5117,1611,15023,16166,7,1266,4225
15975,8747,3049,18337,14311,13796,7951,3320,3052,15618,13057
15976,18200,16348,18082,15776,8820,11373,11364,15899,6451,10589
15978,356,3122,11401,11201,10593,14973,14529,17619,17760,6280
15980,3616,5271,7100,1457,8110,10310,4735,10973,8798,6306
15981,3437,4389,11802,5018,14663,15463,13257,13046,13405,13340
15985,11964,13591,10615,8655,7462,7428,14344,17839,10796,14635
15986,5954,18158,9122,13541,12185,13890,4653,16101,14195,16310
15987,16860,14023,16776,14673,14235,8816,6267,16630,6334,5457
15991,15420,14434,16327,17805,16021,18084,4527,14442,6012,6607
15994,15889,15065,17681,14183,7917,6196,17648,4664,922,15399
15996,13436,6265,15410,12047,13412,11911,13802,14530,13108,11055
15998,2315,1664,17592,14080,17490,6873,4669,6261,14048,8318
15999,10276,4270,3579,578,11180,18233,4084,1280,5927,14031
16000,2516,11806,9331,12074,7462,11981,18154,14094,14973,14344
16001,9749,9878,11477,16737,11599,10209,14879,9447,4903,5694
16002,10476,10396,3200,5041,15595,8412,14764,17973,17361,15671
16003,13879,7484,3428,16208,15337,10744,2149,15974,11962,7776
16005,12160,10720,10993,15642,15924,15477,11347,10106,7368,5254
16006,8123,9009,14788,2416,5970,9292,7110,11973,13291,18184
16007,3765,2438,3136,14567,10419,14391,15498,11158,17712,15049
16008,6555,5162,13437,5930,11331,18071,10105,9650,2098,17822
16009,10268,11121,16177,9310,8232,492,1885,16396,5377,15540
16010,16253,15681,4296,13455,7420,7910,16391,17915,13657,12014
16011,7518,8445,10138,7590,4355,8029,9655,2295,7416,10703
16012,3927,15547,10320,1974,11431,7332,8382,18232,18352,15386
16013,11952,16729,6867,3190,6231,10184,9951,15489,8954,16279
16014,10952,15508,1291,8258,13671,6676,13672,5551,17899,1009
16015,6505,733,2320,7550,5568,1693,11172,18422,11570,8842
16016,10796,1408,801,7972,17493,14423,9785,15065,18017,15153
16018,2953,14740,17290,5204,13684,72,10166,4505,2262,14080
16019,17485,13097,13775,16443,9826,11953,10399,18112,8139,571
16020,16220,4037,6553,8910,10594,10320,13926,1058,4781,7332
16021,17816,16898,10517,4711,14399,16640,7841,17527,3951,15030
16022,14403,11359,18130,11113,8085,8552,10153,5195,13686,9842
16023,12078,10211,15695,13964,16855,5301,18029,13388,9397,17366
16024,15578,16432,16762,7520,5992,1739,14232,15606,14296,11516
16025,7175,15033,5848,3364,10371,6001,2205,690,9609,11153
16026,11897,18236,11719,14283,7570,11560,14992,7830,10701,14674
16029,8431,7896,11609,6334,7135,14543,14718,8147,5423,8028
16030,9200,5676,10673,14992,18101,5627,9701,8731,16023,16340
16032,16408,11312,15958,15772,11208,15047,8023,3893,10376,6831
16033,5181,17716,14684,14709,9883,10869,13593,5882,5748,10973
16034,7434,4896,5393,3614,9432,1770,5623,3956,14469,12198
16035,7593,10142,5451,6045,11087,6910,10230,18369,8651,9149
16036,159,16175,7270,6372,11009,502,7159,18426,5664,16227
16038,15985,15065,8728,17547,7428,13734,9210,18332,10824,8088
16039,8566,13084,5748,4067,2516,3559,1114,12147,10678,11482
16040,10117,7164,10474,13380,15430,8415,11055,18518,17911,15947
16042,6860,16098,4678,15124,13268,16447,18515,3815,5249,5037
16043,8361,4175,8926,16101,11250,14921,16285,3588,7014,17771
16044,17985,13369,15823,15802,10938,9268,11577,13657,3116,15197
16045,8080,13210,14932,2505,5600,6630,8891,6708,14931,13792
16046,9250,16663,6143,13388,1769,7006,4479,3815,15198,4717
16049,14046,11385,8776,4352,16356,11522,7688,9200,8775,17894
16050,11742,5496,10399,10115,15309,13217,11022,14389,2005,16019
16051,5169,6931,9651,8538,3542,15169,14708,13023,8532,15909
16052,13458,17170,15548,10563,5426,15804,15494,7516,15565,7327
16053,16212,13443,10767,10499,9415,13800,4795,11512,9370,11341
16055,16302,14478,10117,14457,12059,7796,17727,13425,10515,10474
16056,11441,10982,14242,11754,6910,4323,9435,11778,928,9643
16057,9921,14592,8482,13450,10135,15999,7065,5294,11391,15940
16058,6871,16139,5075,2136,8026,8326,5216,441,174,17835
16059,8158,5064,2295,9655,8029,2337,18276,3361,18014,13035
16060,8385,13913,375,2773,7014,6598,15879,9691,4257,7465
16061,6334,16285,3887,3116,3229,14548,18093,7921,9140,16657
16062,13779,5241,11831,7187,10470,5061,2556,10383,12103,8080
16063,16782,7007,15679,6507,13062,16759,13434,15183,10468,6728
16064,17692,14508,14450,18220,2235,7830,10598,16310,13003,12074
16065,4362,838,5338,3967,5478,4599,13131,16224,3785,5082
16066,9325,5635,10608,5796,15686,9561,17407,9324,10443,3967
16068,18293,8605,10419,11752,18217,3028,3048,8830,11626,14576
16069,8796,3116,6371,9070,13264,13268,11087,11422,14674,12183
16070,16103,13474,2211,10160,10149,8369,2337,14385,13423,16465
16072,15879,492,5377,13913,14975,11403,11121,6598,8854,14747
16075,6150,922,5769,18126,8181,14868,13671,17900,16862,18158
16076,1931,7449,14221,3456,550,18386,2139,4519,5058,2722
16077,6064,11934,4589,7792,9172,6129,13559,17782,5887,10217
16078,4137,9172,13246,3310,13620,16158,4961,16691,14893,7992
16080,18416,11604,10829,11422,7058,8328,13433,7135,13777,11624
16081,13216,16063,16252,15825,11883,13688,17671,16782,15536,13515
16083,8994,9357,10117,16759,7657,14063,15366,9248,18409,6507
16084,2903,5525,9924,2559,16790,8830,18084,9050,14399,13117
16085,13436,11314,10614,10209,16567,15488,13037,5567,7896,16576
16087,11590,4300,10228,15540,8594,7672,7519,14747,4159,11601
16088,13177,11286,18174,6791,14280,14424,11973,297,15402,9231
16089,12043,8697,11382,8024,14173,11685,309,8624,224,12194
16090,13959,10485,8981,919,5669,9698,1942,10681,10288,13519
16091,15671,10396,15595,11260,13864,16239,3200,15914,10697,9121
16092,13405,4389,8648,14663,17779,17788,11984,5615,3437,11802
16093,14912,4234,7925,6042,6986,14238,16790,5420,6240,14077
16094,10153,8552,18095,8085,5151,10990,13766,3982,11637,9345
16096,16262,6804,6001,4438,15472,15636,10063,5711,15033,2205
16097,1817,2065,16534,8186,14638,1648,3554,995,688,9931
16098,8032,4678,6860,16564,7135,10350,4327,13378,15693,4210
16099,6240,14924,18195,14879,15420,7283,4852,5657,16630,10517
16101,1520,4266,15629,7006,778,10262,8609,8909,16876,8546
16102,8043,16348,8531,15241,13389,15776,6451,11527,15030,11310
16103,16749,15310,11023,4106,14385,16210,8016,1033,16230,2211
16104,10504,4966,11522,13221,7026,18101,8655,17661,976,9523
16105,3518,16077,9172,11934,15896,3274,1525,5109,5887,3055
16111,4850,5223,14991,15304,11697,13709,16391,10270,5151,6035
16112,7088,15965,5892,17661,14935,11302,2892,14514,8740,1611
16113,11945,14773,16197,9712,5376,13031,17828,11657,17447,11316
16114,10640,532,10845,4667,11276,14400,3194,1148,9323,1798
16116,9951,7862,8996,4899,10943,9891,13081,11508,8231,7459
16119,5850,14021,15273,15503,11599,18291,18143,2194,18093,10905
16121,14021,18291,17409,10909,15507,17734,16133,5850,13008,9170
16122,17984,12133,15304,4757,9670,5610,10437,17769,10971,16818
16123,14032,10502,18296,7440,6150,18332,18303,16825,16406,13541
16124,15135,14740,8676,7898,504,5602,4721,18282,13193,11859
16125,18297,11564,7264,13009,11416,10852,17951,16834,5159,9137
16127,5042,14316,6321,5359,14764,10594,14084,13101,4966,14178
16128,8206,11180,14821,8747,5959,6769,11882,8763,3320,123
16129,14311,17261,8255,144,4006,13152,282,3560,3052,8832
16131,11331,5169,16694,14934,14494,7270,11162,10918,4704,14862
16132,7292,15940,16383,8652,5568,13846,10081,514,18174,13161
16133,18369,11063,7593,6910,14086,12003,13458,9435,14021,11441
16135,2516,11194,12068,11981,3588,7072,6231,1083,18045,6280
16136,149,13084,7879,18045,13152,5306,6302,4257,8566,14683
16137,906,2262,18200,13691,7776,6620,16383,10571,18013,1053
16139,14891,17775,16495,5539,16188,14100,5075,509,10397,1188
16140,16169,4162,12109,8790,9844,3915,10943,8079,10040,8740
16141,17963,3780,7212,18026,9739,11002,14013,17925,6859,3042
16142,5291,16406,1592,4653,4436,16493,8255,15760,6573,4815
16143,14031,6641,5796,9028,9325,4211,8720,8397,18145,13636
16144,10911,9279,2442,9129,14259,17802,13308,10004,8333,10583
16146,11556,17451,10979,10682,8968,14500,7864,4037,15066,4993
16147,16437,14514,6103,4470,976,6640,4237,12074,9738,6273
16148,15598,10639,7797,7564,669,16101,18401,9534,8537,4607
16149,17807,6146,9369,11450,17058,15472,16096,10371,11909,18268
16150,7692,4300,13799,7216,13095,14105,4451,14033,14238,9924
16151,7599,9187,11563,9116,6837,10809,5515,15042,18356,11735
16152,13117,14162,2662,11947,15540,509,8326,15241,16536,91
16153,6336,14419,9199,7401,15184,6935,8642,11340,3618,4140
16154,6630,829,4808,11362,928,6867,7401,2505,15115,11005
16155,5527,3396,15694,15287,16432,14671,15083,17786,14191,5930
16156,15261,15980,11890,7100,9493,10973,3616,3383,8727,8798
16157,10650,7790,14669,17984,15129,9357,16743,2083,16668,15981
16158,7313,11444,15595,15243,9670,409,16656,5047,9857,11230
16159,14680,8845,6998,11247,18341,14975,5771,10943,513,5377
16161,6567,9858,18061,9871,3969,15749,9311,14130,8813,9199
16163,14965,11512,14494,5370,13942,13800,15578,3196,8589,9056
16164,13630,922,16310,14742,11062,17519,18158,18235,4580,18332
16165,6074,15271,13068,8609,9624,9103,11900,9893,4763,14558
16166,9844,8003,5709,15965,16140,17663,5692,15044,9825,4162
16167,13714,3177,9461,2255,2420,7665,11690,10299,4843,9950
16168,17495,18053,18055,14616,16637,13075,17769,9649,18402,11179
16169,18379,13045,16140,206,5596,10943,9138,9844,3915,6282
16170,9250,4479,7006,10795,3319,10377,11279,15545,2516,3116
16171,1649,3811,1026,5788,17478,4394,7960,4781,8382,15000
16172,365,7573,15768,14183,5176,4067,6784,15117,15036,11896
16173,5390,7935,14269,6245,10143,15224,11200,11092,7828,5764
16174,11312,10694,14262,17899,9579,14222,5347,13534,10248,8949
16175,5952,13024,11802,8648,3437,11525,1620,11313,11984,16224
16177,4159,910,13547,3822,13225,8232,16715,317,16828,13195
16181,11624,11072,10633,17306,10144,14808,10949,13777,16026,5710
16182,10164,4602,2212,3353,12024,15423,10033,4009,8273,10770
16183,4002,5605,10006,13643,3309,110,14361,3780,3018,15382
16185,15662,15616,5729,16335,473,5787,10993,17637,5710,13779
16186,14893,15756,1617,13042,8729,18065,5960,15972,6896,5006
16187,5394,10447,7185,748,12024,553,17679,3387,10033,14020
16188,2923,15375,17771,15544,2696,16139,14238,14891,14250,509
16190,869,1520,6853,6787,14328,7564,8909,9893,778,8446
16191,8535,14542,10112,14242,13779,8817,9331,6169,8343,7846
16192,11603,1359,3075,11181,5185,1146,11929,9693,1509,4495
16193,6754,4419,2449,7783,4172,16424,1001,1516,17695,15872
16194,3418,7064,11573,7879,10576,7,7072,7925,18045,15784
16195,3418,7064,10988,7925,11250,1852,16229,16166,100,13734
16196,5433,10317,6995,11688,1273,4186,4211,18048,16592,5551
16197,8986,14674,14869,9582,10993,14743,14235,6324,12160,15258
16198,13559,6308,3487,16331,18239,6738,11566,11514,14616,13425
16200,8158,7996,14922,2314,431,6367,10744,13640,2510,2295
16202,5484,4538,18426,2840,15620,13825,16227,8098,6065,17990
16203,4716,7912,1655,5243,15477,3578,6871,18358,8026,13544
16204,4157,18293,17712,8830,8712,8366,10419,8171,4287,2127
16205,7391,9598,5405,9878,11383,9967,11307,7665,10260,17744
16206,7522,1483,1146,11197,7076,13381,4537,13656,11603,7667
16207,13660,16626,13684,4144,13461,6804,4337,3093,14018,11888
16208,11218,14311,5306,16166,15221,1519,18045,17771,1462,2193
16209,16580,17436,10442,14112,15415,13181,12151,2547,16347,1919
16210,6367,15310,7481,8016,4106,14958,16749,14670,4153,16569
16211,16270,16451,3226,2366,16715,16828,18220,7765,11569,13085
16212,11468,15542,16447,13216,16696,6860,17783,18515,13657,17378
16214,10886,11633,4177,11249,6613,10032,3613,15294,6167,6325
16215,4176,8230,14238,6613,13421,7828,8489,3476,10567,1637
16216,5702,17786,5091,15310,630,16210,6821,12043,3835,927
16217,14478,14842,18107,15430,14764,14797,14178,5041,11205,11318
16218,5766,15557,14020,17274,11382,10334,1469,9206,1565,13877
16219,14786,17388,13686,11062,17389,6232,8069,7335,5195,12076
16220,4037,8910,15887,11354,1058,18352,6465,3594,14034,11490
16221,18297,9696,17728,18429,7170,11027,7211,8926,10034,13948
16222,10119,11981,17760,18154,13368,7322,11806,16729,11194,14771
16223,14514,12049,135,2306,976,8740,8940,13154,2676,13644
16224,7093,5082,2993,11690,11203,4599,13340,11313,11802,13257
16226,18154,2294,9250,9200,5212,13797,11806,10315,10119,14094
16227,7163,10918,15046,17990,8098,13377,15909,11729,5062,2449
16228,7582,10230,15451,13705,16741,17654,17389,13589,13060,15480
16229,16285,7053,15544,3887,10477,13818,16757,8142,5061,15171
16230,1033,3962,11818,17293,2923,16195,1669,15544,10082,15375
16231,17641,11081,4483,10675,15418,13039,16885,8891,3804,9765
16232,17633,2777,13289,8798,11282,2209,8316,13413,5959,11180
16233,3969,6338,1212,17663,13152,778,9891,10136,14811,14873
16234,11163,11770,7132,9447,3856,4036,3177,2459,4843,7665
16235,10686,6019,15057,14151,14346,10219,11448,18173,15273,17417
16236,5614,17911,9889,14478,15430,14470,16662,16253,13455,10474
16237,5771,3240,9613,8265,17443,5709,14309,14761,6033,13734
16238,11282,10952,13672,17491,8048,4620,17899,16404,15035,10816
16239,16445,6131,11205,15914,11230,6265,16768,7229,16520,9121
16240,17944,14468,7439,13144,14682,15472,9369,10672,7175,10371
16241,13152,15598,9951,9891,2193,13862,11487,8524,11895,13051
16242,9696,902,14099,2517,11012,2831,11027,503,8926,670
16243,12109,4868,8790,16140,3915,4257,6282,5892,5138,10943
16244,9988,7879,13146,15748,8546,15598,3588,5501,16876,13152
16245,1520,2306,4033,8740,2103,6853,10201,15831,1407,10136
16246,7211,6334,15916,4307,7014,7064,11416,4287,7170,14235
16247,15044,492,10415,17663,15436,13003,1792,5523,14688,15965
16251,13629,17410,16538,11920,4711,14879,6607,10986,17904,6751
16252,14475,16063,13216,8628,10468,14405,11513,13515,14846,16782
16253,13455,11457,16236,17911,10474,5614,16010,9889,17779,7759
16255,13913,8854,6598,5377,14921,17916,492,18374,9310,7997
16256,17679,938,13841,9931,10313,13094,8773,6380,16182,8509
16257,10334,184,7513,8562,11105,9922,3434,10344,3645,14719
16258,7830,11719,14992,11897,13284,14673,14175,18134,12002,16517
16259,465,9234,3137,8964,9232,9552,1003,10506,13474,14203
16261,8134,10447,7185,3387,6457,5394,3691,6437,8906,8185
16262,16096,18208,5505,4438,6804,15033,4813,7179,10619,18184
16263,13229,6435,6743,14143,9539,5013,14732,6851,5410,6087
16264,14370,11361,10813,2801,11463,10353,10975,8094,17330,8028
16266,18257,17796,5331,12059,11468,14458,15470,14673,18134,16104
16267,18481,16825,9315,15725,15289,6085,11179,15626,9757,14552
16268,3777,18408,6263,2782,907,4362,524,7281,1282,2317
16269,1641,4563,6882,11201,13524,8231,3122,16270,9891,7997
16270,492,16451,11403,17503,17663,670,356,11201,16269,8231
16271,10415,15044,14688,11346,5892,4942,18079,9378,8790,14853
16272,6270,16751,13142,16356,11853,10929,13696,16657,17388,10993
16274,15376,14215,7163,16669,7027,8989,6342,17398,7271,18339
16275,5992,9355,8551,9730,2077,10818,8098,5163,11934,10076
16276,11267,5265,16348,7738,10849,3949,18200,16383,10672,10589
16277,4755,17704,5796,9368,6461,13636,6474,6733,10475,5722
16278,4560,11180,15035,5695,4084,11454,9104,4508,12150,14810
16279,10733,4307,8854,14973,5377,4287,7879,14921,2516,2831
16280,8415,10554,16445,16662,15430,16768,14478,7878,9358,10474
16281,17713,4711,13122,10517,17531,6986,8531,9533,4350,16898
16283,14560,10183,10873,11287,17633,16416,16712,18096,7117,3442
16285,14372,15197,5219,3116,8241,3956,10982,15571,1339,16605
16287,11382,4153,5479,10997,9206,14958,7481,10334,13880,253
16288,10554,14478,16768,10235,10684,8141,6265,15430,10474,16561
16289,14239,17990,9273,15143,16227,15264,6810,15808,15046,4172
16291,18038,18152,16767,7625,6947,15689,5466,14868,16800,17547
16292,11890,659,18399,5879,8027,15479,15517,4281,13826,10061
16293,14561,18024,3859,9687,8578,8438,5933,13269,6588,16112
16295,3983,15779,16356,9140,8796,8776,6382,13774,8347,5501
16297,7480,10176,8794,9657,17679,927,9690,4191,13411,2522
16298,5992,4423,9525,5930,10818,11089,16762,7116,6050,15708
16299,13141,13389,1143,9214,14994,3957,5585,2065,18438,1737
16300,16627,18517,4889,8173,1549,8005,480,15049,15517,16650
16301,17814,13271,5644,8609,10760,14251,6083,13068,7896,6390
16302,10233,16533,12026,10117,13967,8958,7164,10235,17458,17754
16303,17754,14842,5042,11230,15595,8141,14178,14764,10233,14478
16305,13546,14653,910,11590,11446,1854,10075,10567,16177,10417
16307,9643,11362,11628,8511,2864,8431,7156,9988,17670,10593
16309,1935,13578,3127,15630,15115,5880,4562,16154,14242,4642
16310,922,9122,14235,14553,17388,18335,9013,2235,13681,8073
16311,5324,17699,3511,7860,3868,7145,337,18427,14932,15596
16313,17382,6324,10588,10996,8438,8230,11856,6660,10445,11853
16314,10850,338,4218,6000,8729,15972,6352,9655,9105,16470
16315,15259,1083,5382,7006,15871,7462,6273,16901,4536,2322
16316,1083,5382,3050,2516,15598,8817,6444,7797,7879,8546
16317,7008,9651,8091,3367,10716,3872,10246,17962,5248,5356
16318,1131,1347,10848,14022,14000,12120,8029,17562,1737,688
16321,5257,597,1911,2847,6289,3068,3727,8876,3543,4898
16322,1202,8940,5312,13081,1407,7459,13154,7589,18171,9071
16323,16085,10614,14840,7043,7138,17204,4835,16576,17378,13436
16324,6045,15866,18103,11750,15365,6361,5123,10230,17992,13686
16326,6665,16479,12182,16139,666,3940,12021,11415,15064,10397
16327,10017,14442,16898,17792,18084,2397,15991,15030,3794,4711
16328,6371,13796,16413,17961,3116,12183,13657,15601,17204,13268
16330,16873,11833,18050,14832,11275,18055,17492,13164,18404,17789
16331,17405,5226,6085,8593,10735,14953,15129,17901,11566,16862
16332,5308,10871,6446,15927,10275,10796,17649,1687,659,15399
16335,10993,15616,15249,7313,6607,6608,16776,14743,3687,10929
16336,4532,13443,6710,14965,13800,8458,3196,9056,2066,11453
16337,13784,6736,5758,8958,17488,17754,14842,11260,16561,5041
16340,15871,15271,8843,17415,8093,5957,8731,11279,18099,14558
16341,13831,13930,526,1452,9891,11521,3276,13350,6036,7761
16342,6744,9045,9873,5186,10506,13143,1216,11631,11977,4150
16343,16297,6631,171,2902,5356,16360,977,15121,8794,15783
16344,14771,6588,8578,13676,13269,16889,11385,8438,18154,3419
16345,9054,6580,10001,5335,6165,5585,17752,1519,5006,6514
16346,7064,15916,14635,4093,11845,3418,7378,14720,11250,16195
16347,3123,14258,18161,7391,6954,6832,11637,11179,9349,6075
