store_id,prov_namt,latitude,longitude
6811,กาญจนบุรี,15.15602427370129,98.45031247783862
6813,กรุงเทพมหานคร,13.68556699961738,100.6676159997786
6815,กาญจนบุรี,13.87929515964396,99.80844199570164
6816,นนทบุรี,13.86829377194005,100.4099953260235
6817,สมุทรสาคร,13.56334681780146,100.3136714813538
6819,พระนครศรีอยุธยา,14.26808163455985,100.6891556414198
6820,พระนครศรีอยุธยา,14.39794121271683,100.5290788146356
6821,กรุงเทพมหานคร,13.65187814755853,100.5051434986736
6822,สมุทรปราการ,13.58027178801268,100.7943150517983
6825,สระบุรี,14.57574700002408,100.7697639997089
6827,นครนายก,14.20246148091269,101.21361367653
